,signal,label
144,-0.053497314453125,accordeon_element_crime
145,-0.0528564453125,accordeon_element_crime
146,-0.052490234375,accordeon_element_crime
147,-0.0517578125,accordeon_element_crime
148,-0.05096435546875,accordeon_element_crime
149,-0.050506591796875,accordeon_element_crime
150,-0.05023193359375,accordeon_element_crime
151,-0.049957275390625,accordeon_element_crime
152,-0.04986572265625,accordeon_element_crime
153,-0.050323486328125,accordeon_element_crime
154,-0.050994873046875,accordeon_element_crime
155,-0.05108642578125,accordeon_element_crime
156,-0.051025390625,accordeon_element_crime
157,-0.05108642578125,accordeon_element_crime
158,-0.050872802734375,accordeon_element_crime
159,-0.05029296875,accordeon_element_crime
160,-0.05023193359375,accordeon_element_crime
161,-0.0504150390625,accordeon_element_crime
162,-0.050567626953125,accordeon_element_crime
163,-0.05084228515625,accordeon_element_crime
164,-0.051483154296875,accordeon_element_crime
165,-0.052215576171875,accordeon_element_crime
166,-0.052490234375,accordeon_element_crime
167,-0.05242919921875,accordeon_element_crime
168,-0.052337646484375,accordeon_element_crime
169,-0.0518798828125,accordeon_element_crime
170,-0.051513671875,accordeon_element_crime
171,-0.0513916015625,accordeon_element_crime
172,-0.05108642578125,accordeon_element_crime
173,-0.050811767578125,accordeon_element_crime
174,-0.050262451171875,accordeon_element_crime
175,-0.049407958984375,accordeon_element_crime
176,-0.048583984375,accordeon_element_crime
177,-0.047698974609375,accordeon_element_crime
178,-0.04718017578125,accordeon_element_crime
179,-0.04730224609375,accordeon_element_crime
180,-0.047393798828125,accordeon_element_crime
181,-0.047882080078125,accordeon_element_crime
182,-0.048248291015625,accordeon_element_crime
183,-0.04791259765625,accordeon_element_crime
184,-0.047698974609375,accordeon_element_crime
185,-0.04718017578125,accordeon_element_crime
186,-0.046112060546875,accordeon_element_crime
187,-0.045379638671875,accordeon_element_crime
188,-0.0447998046875,accordeon_element_crime
189,-0.04364013671875,accordeon_element_crime
190,-0.042633056640625,accordeon_element_crime
191,-0.04180908203125,accordeon_element_crime
192,-0.041015625,accordeon_element_crime
193,-0.04034423828125,accordeon_element_crime
194,-0.03973388671875,accordeon_element_crime
195,-0.039093017578125,accordeon_element_crime
196,-0.038055419921875,accordeon_element_crime
197,-0.037139892578125,accordeon_element_crime
198,-0.0364990234375,accordeon_element_crime
199,-0.035797119140625,accordeon_element_crime
200,-0.0352783203125,accordeon_element_crime
201,-0.03533935546875,accordeon_element_crime
202,-0.035888671875,accordeon_element_crime
203,-0.03668212890625,accordeon_element_crime
204,-0.03753662109375,accordeon_element_crime
205,-0.038299560546875,accordeon_element_crime
206,-0.038970947265625,accordeon_element_crime
207,-0.03875732421875,accordeon_element_crime
208,-0.0379638671875,accordeon_element_crime
209,-0.037445068359375,accordeon_element_crime
210,-0.036590576171875,accordeon_element_crime
211,-0.035888671875,accordeon_element_crime
212,-0.035919189453125,accordeon_element_crime
213,-0.03582763671875,accordeon_element_crime
214,-0.03546142578125,accordeon_element_crime
215,-0.035186767578125,accordeon_element_crime
216,-0.03448486328125,accordeon_element_crime
217,-0.03369140625,accordeon_element_crime
218,-0.0330810546875,accordeon_element_crime
219,-0.03228759765625,accordeon_element_crime
220,-0.03173828125,accordeon_element_crime
221,-0.03125,accordeon_element_crime
222,-0.030487060546875,accordeon_element_crime
223,-0.0301513671875,accordeon_element_crime
224,-0.029937744140625,accordeon_element_crime
225,-0.029693603515625,accordeon_element_crime
226,-0.02996826171875,accordeon_element_crime
227,-0.030731201171875,accordeon_element_crime
228,-0.03155517578125,accordeon_element_crime
229,-0.032501220703125,accordeon_element_crime
230,-0.0338134765625,accordeon_element_crime
231,-0.034820556640625,accordeon_element_crime
232,-0.03533935546875,accordeon_element_crime
233,-0.035858154296875,accordeon_element_crime
234,-0.036102294921875,accordeon_element_crime
235,-0.03607177734375,accordeon_element_crime
236,-0.035888671875,accordeon_element_crime
237,-0.0355224609375,accordeon_element_crime
238,-0.035430908203125,accordeon_element_crime
239,-0.035125732421875,accordeon_element_crime
240,-0.034759521484375,accordeon_element_crime
241,-0.03509521484375,accordeon_element_crime
242,-0.0355224609375,accordeon_element_crime
243,-0.035614013671875,accordeon_element_crime
244,-0.035736083984375,accordeon_element_crime
245,-0.03546142578125,accordeon_element_crime
246,-0.03497314453125,accordeon_element_crime
247,-0.034515380859375,accordeon_element_crime
248,-0.03375244140625,accordeon_element_crime
249,-0.033233642578125,accordeon_element_crime
250,-0.0328369140625,accordeon_element_crime
251,-0.03240966796875,accordeon_element_crime
252,-0.032501220703125,accordeon_element_crime
253,-0.032958984375,accordeon_element_crime
254,-0.033782958984375,accordeon_element_crime
255,-0.035247802734375,accordeon_element_crime
256,-0.03662109375,accordeon_element_crime
257,-0.03759765625,accordeon_element_crime
258,-0.038299560546875,accordeon_element_crime
259,-0.038909912109375,accordeon_element_crime
260,-0.039398193359375,accordeon_element_crime
261,-0.0396728515625,accordeon_element_crime
262,-0.039947509765625,accordeon_element_crime
263,-0.040557861328125,accordeon_element_crime
264,-0.04132080078125,accordeon_element_crime
265,-0.041778564453125,accordeon_element_crime
266,-0.042083740234375,accordeon_element_crime
267,-0.042083740234375,accordeon_element_crime
268,-0.04168701171875,accordeon_element_crime
269,-0.040985107421875,accordeon_element_crime
270,-0.040191650390625,accordeon_element_crime
271,-0.039703369140625,accordeon_element_crime
272,-0.03912353515625,accordeon_element_crime
273,-0.037994384765625,accordeon_element_crime
274,-0.037017822265625,accordeon_element_crime
275,-0.0357666015625,accordeon_element_crime
276,-0.03424072265625,accordeon_element_crime
277,-0.03314208984375,accordeon_element_crime
278,-0.032684326171875,accordeon_element_crime
279,-0.03265380859375,accordeon_element_crime
280,-0.033172607421875,accordeon_element_crime
281,-0.033843994140625,accordeon_element_crime
282,-0.034515380859375,accordeon_element_crime
283,-0.035064697265625,accordeon_element_crime
284,-0.03533935546875,accordeon_element_crime
285,-0.03564453125,accordeon_element_crime
286,-0.03594970703125,accordeon_element_crime
287,-0.036407470703125,accordeon_element_crime
288,-0.03704833984375,accordeon_element_crime
289,-0.037628173828125,accordeon_element_crime
290,-0.038330078125,accordeon_element_crime
291,-0.039093017578125,accordeon_element_crime
292,-0.0391845703125,accordeon_element_crime
293,-0.03887939453125,accordeon_element_crime
294,-0.03857421875,accordeon_element_crime
295,-0.037811279296875,accordeon_element_crime
296,-0.0364990234375,accordeon_element_crime
297,-0.035308837890625,accordeon_element_crime
298,-0.0343017578125,accordeon_element_crime
299,-0.03369140625,accordeon_element_crime
300,-0.0333251953125,accordeon_element_crime
301,-0.033172607421875,accordeon_element_crime
302,-0.033203125,accordeon_element_crime
303,-0.033233642578125,accordeon_element_crime
304,-0.033172607421875,accordeon_element_crime
305,-0.033050537109375,accordeon_element_crime
306,-0.033050537109375,accordeon_element_crime
307,-0.032684326171875,accordeon_element_crime
308,-0.0321044921875,accordeon_element_crime
309,-0.03216552734375,accordeon_element_crime
310,-0.032196044921875,accordeon_element_crime
311,-0.032196044921875,accordeon_element_crime
312,-0.032623291015625,accordeon_element_crime
313,-0.032745361328125,accordeon_element_crime
314,-0.03240966796875,accordeon_element_crime
315,-0.032379150390625,accordeon_element_crime
316,-0.032745361328125,accordeon_element_crime
317,-0.032745361328125,accordeon_element_crime
318,-0.032745361328125,accordeon_element_crime
319,-0.0328369140625,accordeon_element_crime
320,-0.032867431640625,accordeon_element_crime
321,-0.03289794921875,accordeon_element_crime
322,-0.03271484375,accordeon_element_crime
323,-0.032379150390625,accordeon_element_crime
324,-0.032012939453125,accordeon_element_crime
325,-0.0316162109375,accordeon_element_crime
326,-0.03106689453125,accordeon_element_crime
327,-0.030303955078125,accordeon_element_crime
328,-0.029693603515625,accordeon_element_crime
329,-0.029510498046875,accordeon_element_crime
330,-0.029510498046875,accordeon_element_crime
331,-0.02984619140625,accordeon_element_crime
332,-0.030181884765625,accordeon_element_crime
333,-0.0301513671875,accordeon_element_crime
334,-0.02996826171875,accordeon_element_crime
335,-0.029754638671875,accordeon_element_crime
336,-0.029205322265625,accordeon_element_crime
337,-0.028564453125,accordeon_element_crime
338,-0.02813720703125,accordeon_element_crime
339,-0.027618408203125,accordeon_element_crime
340,-0.027130126953125,accordeon_element_crime
341,-0.02679443359375,accordeon_element_crime
342,-0.026458740234375,accordeon_element_crime
343,-0.02630615234375,accordeon_element_crime
344,-0.026031494140625,accordeon_element_crime
345,-0.025726318359375,accordeon_element_crime
346,-0.025909423828125,accordeon_element_crime
347,-0.026092529296875,accordeon_element_crime
348,-0.025909423828125,accordeon_element_crime
349,-0.02569580078125,accordeon_element_crime
350,-0.02508544921875,accordeon_element_crime
351,-0.024444580078125,accordeon_element_crime
352,-0.024261474609375,accordeon_element_crime
353,-0.024383544921875,accordeon_element_crime
354,-0.024627685546875,accordeon_element_crime
355,-0.025238037109375,accordeon_element_crime
356,-0.02593994140625,accordeon_element_crime
357,-0.026214599609375,accordeon_element_crime
358,-0.026092529296875,accordeon_element_crime
359,-0.02606201171875,accordeon_element_crime
360,-0.0262451171875,accordeon_element_crime
361,-0.026275634765625,accordeon_element_crime
362,-0.026397705078125,accordeon_element_crime
363,-0.02642822265625,accordeon_element_crime
364,-0.02618408203125,accordeon_element_crime
365,-0.025909423828125,accordeon_element_crime
366,-0.02508544921875,accordeon_element_crime
367,-0.024139404296875,accordeon_element_crime
368,-0.0234375,accordeon_element_crime
369,-0.02252197265625,accordeon_element_crime
370,-0.021697998046875,accordeon_element_crime
371,-0.0211181640625,accordeon_element_crime
372,-0.020263671875,accordeon_element_crime
373,-0.01953125,accordeon_element_crime
374,-0.018829345703125,accordeon_element_crime
375,-0.018218994140625,accordeon_element_crime
376,-0.01776123046875,accordeon_element_crime
377,-0.017608642578125,accordeon_element_crime
378,-0.018096923828125,accordeon_element_crime
379,-0.018890380859375,accordeon_element_crime
380,-0.019775390625,accordeon_element_crime
381,-0.0208740234375,accordeon_element_crime
382,-0.021942138671875,accordeon_element_crime
383,-0.0225830078125,accordeon_element_crime
384,-0.02264404296875,accordeon_element_crime
385,-0.0223388671875,accordeon_element_crime
386,-0.02197265625,accordeon_element_crime
387,-0.021453857421875,accordeon_element_crime
388,-0.021148681640625,accordeon_element_crime
389,-0.0211181640625,accordeon_element_crime
390,-0.0208740234375,accordeon_element_crime
391,-0.02105712890625,accordeon_element_crime
392,-0.02154541015625,accordeon_element_crime
393,-0.021636962890625,accordeon_element_crime
394,-0.021392822265625,accordeon_element_crime
395,-0.02081298828125,accordeon_element_crime
396,-0.0203857421875,accordeon_element_crime
397,-0.01995849609375,accordeon_element_crime
398,-0.0189208984375,accordeon_element_crime
399,-0.018646240234375,accordeon_element_crime
400,-0.01934814453125,accordeon_element_crime
401,-0.01934814453125,accordeon_element_crime
402,-0.019927978515625,accordeon_element_crime
403,-0.020965576171875,accordeon_element_crime
404,-0.02166748046875,accordeon_element_crime
405,-0.02264404296875,accordeon_element_crime
406,-0.0235595703125,accordeon_element_crime
407,-0.024200439453125,accordeon_element_crime
408,-0.025054931640625,accordeon_element_crime
409,-0.025665283203125,accordeon_element_crime
410,-0.0260009765625,accordeon_element_crime
411,-0.02606201171875,accordeon_element_crime
412,-0.025726318359375,accordeon_element_crime
413,-0.025543212890625,accordeon_element_crime
414,-0.025421142578125,accordeon_element_crime
415,-0.025421142578125,accordeon_element_crime
416,-0.025390625,accordeon_element_crime
417,-0.025115966796875,accordeon_element_crime
418,-0.025146484375,accordeon_element_crime
419,-0.02508544921875,accordeon_element_crime
420,-0.024566650390625,accordeon_element_crime
421,-0.023956298828125,accordeon_element_crime
422,-0.023162841796875,accordeon_element_crime
423,-0.021942138671875,accordeon_element_crime
424,-0.020477294921875,accordeon_element_crime
425,-0.01898193359375,accordeon_element_crime
426,-0.01776123046875,accordeon_element_crime
427,-0.016571044921875,accordeon_element_crime
428,-0.015625,accordeon_element_crime
429,-0.0155029296875,accordeon_element_crime
430,-0.015716552734375,accordeon_element_crime
431,-0.0162353515625,accordeon_element_crime
432,-0.01715087890625,accordeon_element_crime
433,-0.017913818359375,accordeon_element_crime
434,-0.018463134765625,accordeon_element_crime
435,-0.018707275390625,accordeon_element_crime
436,-0.018768310546875,accordeon_element_crime
437,-0.019012451171875,accordeon_element_crime
438,-0.019622802734375,accordeon_element_crime
439,-0.02020263671875,accordeon_element_crime
440,-0.0205078125,accordeon_element_crime
441,-0.020782470703125,accordeon_element_crime
442,-0.02130126953125,accordeon_element_crime
443,-0.02154541015625,accordeon_element_crime
444,-0.021087646484375,accordeon_element_crime
445,-0.020416259765625,accordeon_element_crime
446,-0.019622802734375,accordeon_element_crime
447,-0.018768310546875,accordeon_element_crime
448,-0.017974853515625,accordeon_element_crime
449,-0.01702880859375,accordeon_element_crime
450,-0.016265869140625,accordeon_element_crime
451,-0.01611328125,accordeon_element_crime
452,-0.016204833984375,accordeon_element_crime
453,-0.01593017578125,accordeon_element_crime
454,-0.015960693359375,accordeon_element_crime
455,-0.015899658203125,accordeon_element_crime
456,-0.015411376953125,accordeon_element_crime
457,-0.014862060546875,accordeon_element_crime
458,-0.01422119140625,accordeon_element_crime
459,-0.013397216796875,accordeon_element_crime
460,-0.012969970703125,accordeon_element_crime
461,-0.012908935546875,accordeon_element_crime
462,-0.01275634765625,accordeon_element_crime
463,-0.012786865234375,accordeon_element_crime
464,-0.012786865234375,accordeon_element_crime
465,-0.012725830078125,accordeon_element_crime
466,-0.01287841796875,accordeon_element_crime
467,-0.012786865234375,accordeon_element_crime
468,-0.0126953125,accordeon_element_crime
469,-0.012969970703125,accordeon_element_crime
470,-0.012847900390625,accordeon_element_crime
471,-0.012481689453125,accordeon_element_crime
472,-0.011932373046875,accordeon_element_crime
473,-0.011260986328125,accordeon_element_crime
474,-0.010406494140625,accordeon_element_crime
475,-0.009490966796875,accordeon_element_crime
476,-0.00872802734375,accordeon_element_crime
477,-0.00836181640625,accordeon_element_crime
478,-0.0079345703125,accordeon_element_crime
479,-0.00726318359375,accordeon_element_crime
480,-0.006988525390625,accordeon_element_crime
481,-0.0068359375,accordeon_element_crime
482,-0.006622314453125,accordeon_element_crime
483,-0.006561279296875,accordeon_element_crime
484,-0.00616455078125,accordeon_element_crime
485,-0.005584716796875,accordeon_element_crime
486,-0.00482177734375,accordeon_element_crime
487,-0.00347900390625,accordeon_element_crime
488,-0.0020751953125,accordeon_element_crime
489,-0.0009765625,accordeon_element_crime
490,0.0,accordeon_element_crime
491,0.0008544921875,accordeon_element_crime
492,0.0010986328125,accordeon_element_crime
493,0.0010986328125,accordeon_element_crime
494,0.001129150390625,accordeon_element_crime
495,0.0008544921875,accordeon_element_crime
496,0.000640869140625,accordeon_element_crime
497,0.00079345703125,accordeon_element_crime
498,0.00091552734375,accordeon_element_crime
499,0.0010986328125,accordeon_element_crime
500,0.001495361328125,accordeon_element_crime
501,0.001678466796875,accordeon_element_crime
502,0.001922607421875,accordeon_element_crime
503,0.002288818359375,accordeon_element_crime
504,0.002532958984375,accordeon_element_crime
505,0.002716064453125,accordeon_element_crime
506,0.0025634765625,accordeon_element_crime
507,0.0020751953125,accordeon_element_crime
508,0.0018310546875,accordeon_element_crime
509,0.001708984375,accordeon_element_crime
510,0.0015869140625,accordeon_element_crime
511,0.00152587890625,accordeon_element_crime
512,0.00164794921875,accordeon_element_crime
513,0.0020751953125,accordeon_element_crime
514,0.002410888671875,accordeon_element_crime
515,0.003021240234375,accordeon_element_crime
516,0.00408935546875,accordeon_element_crime
517,0.0045166015625,accordeon_element_crime
518,0.004364013671875,accordeon_element_crime
519,0.00384521484375,accordeon_element_crime
520,0.002716064453125,accordeon_element_crime
521,0.00152587890625,accordeon_element_crime
522,0.00079345703125,accordeon_element_crime
523,0.000457763671875,accordeon_element_crime
524,0.000579833984375,accordeon_element_crime
525,0.001007080078125,accordeon_element_crime
526,0.001312255859375,accordeon_element_crime
527,0.001312255859375,accordeon_element_crime
528,0.000762939453125,accordeon_element_crime
529,-0.000213623046875,accordeon_element_crime
530,-0.00115966796875,accordeon_element_crime
531,-0.00177001953125,accordeon_element_crime
532,-0.002044677734375,accordeon_element_crime
533,-0.001953125,accordeon_element_crime
534,-0.00152587890625,accordeon_element_crime
535,-0.000885009765625,accordeon_element_crime
536,-0.0006103515625,accordeon_element_crime
537,-0.0006103515625,accordeon_element_crime
538,-0.00042724609375,accordeon_element_crime
539,-0.000335693359375,accordeon_element_crime
540,-0.000244140625,accordeon_element_crime
541,-3.0517578125e-05,accordeon_element_crime
542,0.00042724609375,accordeon_element_crime
543,0.00042724609375,accordeon_element_crime
544,0.00018310546875,accordeon_element_crime
545,0.0001220703125,accordeon_element_crime
546,0.000152587890625,accordeon_element_crime
547,0.000518798828125,accordeon_element_crime
548,0.001373291015625,accordeon_element_crime
549,0.002105712890625,accordeon_element_crime
550,0.002532958984375,accordeon_element_crime
551,0.002685546875,accordeon_element_crime
552,0.002593994140625,accordeon_element_crime
553,0.00250244140625,accordeon_element_crime
554,0.00225830078125,accordeon_element_crime
555,0.001983642578125,accordeon_element_crime
556,0.00164794921875,accordeon_element_crime
557,0.000946044921875,accordeon_element_crime
558,-9.1552734375e-05,accordeon_element_crime
559,-0.0010986328125,accordeon_element_crime
560,-0.00189208984375,accordeon_element_crime
561,-0.002471923828125,accordeon_element_crime
562,-0.002685546875,accordeon_element_crime
563,-0.002288818359375,accordeon_element_crime
564,-0.0018310546875,accordeon_element_crime
565,-0.001495361328125,accordeon_element_crime
566,-0.00140380859375,accordeon_element_crime
567,-0.001617431640625,accordeon_element_crime
568,-0.00140380859375,accordeon_element_crime
569,-0.001220703125,accordeon_element_crime
570,-0.000946044921875,accordeon_element_crime
571,0.000244140625,accordeon_element_crime
572,0.00177001953125,accordeon_element_crime
573,0.003021240234375,accordeon_element_crime
574,0.004974365234375,accordeon_element_crime
575,0.006927490234375,accordeon_element_crime
576,0.008209228515625,accordeon_element_crime
577,0.00933837890625,accordeon_element_crime
578,0.0101318359375,accordeon_element_crime
579,0.010284423828125,accordeon_element_crime
580,0.01007080078125,accordeon_element_crime
581,0.00946044921875,accordeon_element_crime
582,0.0084228515625,accordeon_element_crime
583,0.00738525390625,accordeon_element_crime
584,0.00634765625,accordeon_element_crime
585,0.005859375,accordeon_element_crime
586,0.005889892578125,accordeon_element_crime
587,0.0057373046875,accordeon_element_crime
588,0.005615234375,accordeon_element_crime
589,0.005767822265625,accordeon_element_crime
590,0.005889892578125,accordeon_element_crime
591,0.00616455078125,accordeon_element_crime
592,0.006744384765625,accordeon_element_crime
593,0.007293701171875,accordeon_element_crime
594,0.0078125,accordeon_element_crime
595,0.008270263671875,accordeon_element_crime
596,0.0086669921875,accordeon_element_crime
597,0.00921630859375,accordeon_element_crime
598,0.009674072265625,accordeon_element_crime
599,0.010467529296875,accordeon_element_crime
600,0.011566162109375,accordeon_element_crime
601,0.01214599609375,accordeon_element_crime
602,0.01251220703125,accordeon_element_crime
603,0.012908935546875,accordeon_element_crime
604,0.013092041015625,accordeon_element_crime
605,0.01336669921875,accordeon_element_crime
606,0.013763427734375,accordeon_element_crime
607,0.01416015625,accordeon_element_crime
608,0.0145263671875,accordeon_element_crime
609,0.014801025390625,accordeon_element_crime
610,0.015167236328125,accordeon_element_crime
611,0.015045166015625,accordeon_element_crime
612,0.01458740234375,accordeon_element_crime
613,0.014312744140625,accordeon_element_crime
614,0.014068603515625,accordeon_element_crime
615,0.014068603515625,accordeon_element_crime
616,0.014495849609375,accordeon_element_crime
617,0.01458740234375,accordeon_element_crime
618,0.014556884765625,accordeon_element_crime
619,0.01470947265625,accordeon_element_crime
620,0.014739990234375,accordeon_element_crime
621,0.014862060546875,accordeon_element_crime
622,0.01544189453125,accordeon_element_crime
623,0.016265869140625,accordeon_element_crime
624,0.01739501953125,accordeon_element_crime
625,0.018096923828125,accordeon_element_crime
626,0.018402099609375,accordeon_element_crime
627,0.01885986328125,accordeon_element_crime
628,0.019073486328125,accordeon_element_crime
629,0.01910400390625,accordeon_element_crime
630,0.019683837890625,accordeon_element_crime
631,0.0205078125,accordeon_element_crime
632,0.020782470703125,accordeon_element_crime
633,0.021026611328125,accordeon_element_crime
634,0.0216064453125,accordeon_element_crime
635,0.021942138671875,accordeon_element_crime
636,0.0223388671875,accordeon_element_crime
637,0.023284912109375,accordeon_element_crime
638,0.0240478515625,accordeon_element_crime
639,0.024810791015625,accordeon_element_crime
640,0.025787353515625,accordeon_element_crime
641,0.02630615234375,accordeon_element_crime
642,0.026458740234375,accordeon_element_crime
643,0.02630615234375,accordeon_element_crime
644,0.026123046875,accordeon_element_crime
645,0.026123046875,accordeon_element_crime
646,0.0262451171875,accordeon_element_crime
647,0.026763916015625,accordeon_element_crime
648,0.027587890625,accordeon_element_crime
649,0.028289794921875,accordeon_element_crime
650,0.029510498046875,accordeon_element_crime
651,0.03076171875,accordeon_element_crime
652,0.0313720703125,accordeon_element_crime
653,0.032073974609375,accordeon_element_crime
654,0.032806396484375,accordeon_element_crime
655,0.033203125,accordeon_element_crime
656,0.033233642578125,accordeon_element_crime
657,0.032745361328125,accordeon_element_crime
658,0.032257080078125,accordeon_element_crime
659,0.0321044921875,accordeon_element_crime
660,0.031768798828125,accordeon_element_crime
661,0.0318603515625,accordeon_element_crime
662,0.032470703125,accordeon_element_crime
663,0.03289794921875,accordeon_element_crime
664,0.033355712890625,accordeon_element_crime
665,0.034393310546875,accordeon_element_crime
666,0.035064697265625,accordeon_element_crime
667,0.03533935546875,accordeon_element_crime
668,0.035919189453125,accordeon_element_crime
669,0.035980224609375,accordeon_element_crime
670,0.03533935546875,accordeon_element_crime
671,0.034759521484375,accordeon_element_crime
672,0.0340576171875,accordeon_element_crime
673,0.0333251953125,accordeon_element_crime
674,0.03338623046875,accordeon_element_crime
675,0.03369140625,accordeon_element_crime
676,0.03363037109375,accordeon_element_crime
